-119,0,0,0,1617218977.801
-118.6,0,0,0,1617220777.613
-119,0,0,0,1617222577.369
-118.8,0,0,0,1617224377.173
-118.8,0,0,0,1617226176.928
-119.2,0,0,0,1617227976.705
-118.8,0,0,0,1617229776.493
-119,0,0,0,1617231576.27
-119.2,0,0,0,1617233376.052
-119,0,0,0,1617235175.84
-119.2,0,0,0,1617236975.634
-119,0,0,0,1617238775.393
-119,0,0,0,1617240575.188
-119.2,0,0,0,1617242374.973
-118.6,0,0,0,1617244174.755
-118.6,0,0,0,1617245974.567
-118.6,0,0,0,1617247774.311
-118.8,0,0,0,1617249574.095
-118.6,0,0,0,1617251373.878
-118.6,0,0,0,1617253173.658
-118.6,0,0,0,1617254973.455
-118.2,0,0,0,1617256773.212
-117.6,0,0,0,1617258572.997
-117,0,0,0,1617260372.799
-116.8,0,0,0,1617262172.586
-116.6,0,0,0,1617263972.344
-116.6,0,0,0,1617265772.135
-116.6,0,0,0,1617267571.911
-116.2,0,0,0,1617269371.704
-116.8,0,0,0,1617271171.483
-116.6,0,0,0,1617272971.28
-116.6,0,0,0,1617274771.057
-117,0,0,0,1617276570.829
-116.8,0,0,0,1617278370.62
-117,0,0,0,1617280170.401
-117,0,0,0,1617281970.188
-116.8,0,0,0,1617283769.957
-117,0,0,0,1617285569.734
-116.2,0,0,0,1617287369.535
-116.4,0,0,0,1617289169.297
-116.4,0,0,0,1617290969.086
-116.8,0,0,0,1617292768.892
-117,0,0,0,1617294568.662
-117,0,0,0,1617296368.435
-117.4,0,0,0,1617298168.243
-118,0,0,0,1617299967.99
-118,0,0,0,1617303567.566
-118,0,0,0,1617305367.342
-118.4,0,0,0,1617307167.126
-118,0,0,0,1617308966.913
-118.4,0,0,0,1617310766.698
-118.6,0,0,0,1617312566.46
-118,0,0,0,1617314366.249
-118,0,0,0,1617316166.057
-118,0,0,0,1617317965.836
-118.4,0,0,0,1617319765.585
-118,0,0,0,1617321565.384
-118.6,0,0,0,1617323365.149
-118.2,0,0,0,1617325164.934
-118.6,0,0,0,1617326964.753
-118.6,0,0,0,1617328764.494
-118.6,0,0,0,1617330564.269
-118.8,0,0,0,1617332364.069
-118.8,0,0,0,1617334163.842
-119,0,0,0,1617335963.63
-119,0,0,0,1617337763.399
-119,0,0,0,1617339563.191
-118.8,0,0,0,1617341362.983
-118,0,0,0,1617343162.788
-117.6,0,0,0,1617344962.529
-117.2,0,0,0,1617346762.343
-116.8,0,0,0,1617348562.102
-116.4,0,0,0,1617350361.88
-116.4,0,0,0,1617352161.669
-116.2,0,0,0,1617353961.454
-117,0,0,0,1617355761.233
-116.8,0,0,0,1617357561.018
-116.8,0,0,0,1617359360.799
-116.8,0,0,0,1617361160.573
-117.2,0,0,0,1617362960.358
-117.2,0,0,0,1617364760.145
-117.2,0,0,0,1617366559.922
-117,0,0,0,1617368359.698
-117,0,0,0,1617370159.479
-117.2,0,0,0,1617371959.265
-117.2,0,0,0,1617373759.056
-117.4,0,0,0,1617375558.832
-117.2,0,0,0,1617377358.605
-117.8,0,0,0,1617379158.402
-117.6,0,0,0,1617380958.172
-118,0,0,0,1617384557.744
-118.6,0,0,0,1617386357.52
-118.4,0,0,0,1617388157.3
-118.4,0,0,0,1617389957.071
-118.2,0,0,0,1617391756.849
-118,0,0,0,1617393556.644
-118.8,0,0,0,1617395356.421
-118.2,0,0,0,1617397156.205
-118,0,0,0,1617398955.982
-118.2,0,0,0,1617400755.769
-118.4,0,0,0,1617402555.546
-118.2,0,0,0,1617404355.327
-118.2,0,0,0,1617406155.137
-118.6,0,0,0,1617407954.903
-118.2,0,0,0,1617409754.656
-118.2,0,0,0,1617411554.45
-118.4,0,0,0,1617413354.222
-119,0,0,0,1617415154.017
-119,0,0,0,1617416953.798
-118.8,0,0,0,1617418753.59
-119,0,0,0,1617420553.367
-119,0,0,0,1617422353.135
-119,0,0,0,1617424152.92
-119,0,0,0,1617425952.713
-118.6,0,0,0,1617427752.482
-118.2,0,0,0,1617429552.26
-118.2,0,0,0,1617431352.059
-117.8,0,0,0,1617433151.831
-117.8,0,0,0,1617434951.633
-117.6,0,0,0,1617436751.385
-117.2,0,0,0,1617438551.186
-117.2,0,0,0,1617440350.961
-118,0,0,0,1617442150.744
-117.6,0,0,0,1617443950.531
-118,0,0,0,1617445750.295
-118,0,0,0,1617447550.099
-118,0,0,0,1617449349.865
-118.4,0,0,0,1617458348.774
-118.6,0,0,0,1617460148.546
-118.2,0,0,0,1617461948.332
-117.8,0,0,0,1617463748.149
-118,0,0,0,1617465547.905
-118.2,0,0,0,1617469147.468
-118,0,0,0,1617470947.247
-118.6,0,0,0,1617472747.02
-118.6,0,0,0,1617474546.812
-118.4,0,0,0,1617476346.588
-118.4,0,0,0,1617478146.381
-118.2,0,0,0,1617479946.153
-119.2,0,0,0,1617481745.932
-119,0,0,0,1617483545.731
-118.6,0,0,0,1617485345.502
-118.8,0,0,0,1617487145.271
-118.8,0,0,0,1617488945.09
-119,0,0,0,1617490744.863
-119.4,0,0,0,1617492544.629
-119,0,0,0,1617494344.426
-119,0,0,0,1617496144.187
-119,0,0,0,1617497943.985
-119,0,0,0,1617499743.763
-119,0,0,0,1617501543.541
-119.4,0,0,0,1617503343.332
-119.2,0,0,0,1617505143.11
-119.8,0,0,0,1617506942.882
-119,0,0,0,1617508742.713
-119.2,0,0,0,1617510542.468
-119.2,0,0,0,1617512342.236
-119,0,0,0,1617514142.021
-118.6,0,0,0,1617515941.816
-118,0,0,0,1617517741.595
-117.8,0,0,0,1617519541.377
-117.8,0,0,0,1617521341.155
-118.2,0,0,0,1617523140.928
-118.4,0,0,0,1617526740.499
-118.2,0,0,0,1617528540.295
-118.8,0,0,0,1617532139.852
-118.4,0,0,0,1617535739.426
-119,0,0,0,1617537539.213
-118.6,0,0,0,1617539338.982
-118.2,0,0,0,1617541138.776
-118.6,0,0,0,1617544738.337
-118.8,0,0,0,1617546538.112
-118.2,0,0,0,1617550137.682
-118.6,0,0,0,1617551937.463
-118.6,0,0,0,1617555537.038
-119,0,0,0,1617557336.82
-119.2,0,0,0,1617559136.593
-119,0,0,0,1617560936.377
-119,0,0,0,1617562736.16
-119.4,0,0,0,1617564535.942
-119,0,0,0,1617566335.732
-119,0,0,0,1617568135.502
-119.2,0,0,0,1617569935.288
-119.2,0,0,0,1617571735.074
-119.6,0,0,0,1617573534.861
-119.2,0,0,0,1617575334.651
-119.2,0,0,0,1617577134.439
-119.4,0,0,0,1617578934.206
-119.4,0,0,0,1617580733.982
-119.6,0,0,0,1617582533.777
-119.6,0,0,0,1617584333.6
-119.4,0,0,0,1617586133.327
-117.4,0,0,0,1617587933.12
-119.6,0,0,0,1617589732.897
-119.2,0,0,0,1617591532.694
-119.2,0,0,0,1617593332.474
-118.6,0,0,0,1617595132.258
-118.2,0,0,0,1617596932.068
-117.6,0,0,0,1617598731.822
-117,0,0,0,1617600531.607
-116.8,0,0,0,1617602331.391
-118,0,0,0,1617604131.185
-117.4,0,0,0,1617605930.966
-117.2,0,0,0,1617607730.775
-117.2,0,0,0,1617609530.541
-117.6,0,0,0,1617611330.311
-117.4,0,0,0,1617613130.099
-117.6,0,0,0,1617614929.88
-117.8,0,0,0,1617616729.659
-117.6,0,0,0,1617618529.451
-117.8,0,0,0,1617620329.227
-118.4,0,0,0,1617622129.003
-118,0,0,0,1617623928.807
-118,0,0,0,1617625728.59
-118,0,0,0,1617627528.358
-117.8,0,0,0,1617629328.153
-117.8,0,0,0,1617631127.931
-118,0,0,0,1617632927.715
-117.8,0,0,0,1617634727.506
-118,0,0,0,1617636527.304
-118.2,0,0,0,1617638327.064
-118,0,0,0,1617640126.85
-119,0,0,0,1617641926.645
-119.2,0,0,0,1617643726.407
-119.2,0,0,0,1617645526.196
-119.2,0,0,0,1617647325.975
-119,0,0,0,1617649125.764
-119.2,0,0,0,1617650925.562
-118.8,0,0,0,1617652725.321
-119.6,0,0,0,1617654525.104
-119.8,0,0,0,1617656324.898
-119.6,0,0,0,1617658124.664
-120,0,0,0,1617659924.447
-119.8,0,0,0,1617661724.253
-119.4,0,0,0,1617663524.023
-119,0,0,0,1617665323.804
-119.2,0,0,0,1617667123.589
-119,0,0,0,1617668923.381
-119.6,0,0,0,1617670723.143
-119.4,0,0,0,1617672522.927
-119.4,0,0,0,1617674322.727
-119.4,0,0,0,1617676122.518
-119.2,0,0,0,1617677922.275
-119.4,0,0,0,1617679722.056
-119.4,0,0,0,1617681521.839
-119.6,0,0,0,1617683321.616
-119.4,0,0,0,1617685121.425
-119.2,0,0,0,1617686921.274
-119.2,0,0,0,1617688720.967
-118.8,0,0,0,1617690520.772
-118.2,0,0,0,1617692320.541
-118.6,0,0,0,1617694120.327
-119,0,0,0,1617695920.126
-119.2,0,0,0,1617697719.886
-121,0,0,0,1617701319.462
-131,0,0,0,1617704919.029
-132,0,0,0,1617708518.598
-121.8,0,0,0,1617713917.948
-120.8,0,0,0,1617715717.721
-120.6,0,0,0,1617717517.508
-120.2,0,0,0,1617719317.305
-119.6,0,0,0,1617721117.07
-119.4,0,0,0,1617722916.86
-119,0,0,0,1617724716.653
-119.4,0,0,0,1617726516.423
-119.2,0,0,0,1617728316.213
-119.6,0,0,0,1617730115.996
-119,0,0,0,1617731915.77
-119.2,0,0,0,1617733715.567
-119,0,0,0,1617735515.365
-118.6,0,0,0,1617737315.13
-119.4,0,0,0,1617739114.918
-119,0,0,0,1617740914.694
-119.6,0,0,0,1617742714.482
-119.6,0,0,0,1617744514.283
-119.8,0,0,0,1617746314.062
-120,0,0,0,1617748113.862
-120,0,0,0,1617749913.644
-119.6,0,0,0,1617751713.429
-119.2,0,0,0,1617753513.192
-119,0,0,0,1617755313.006
-118,0,0,0,1617757112.767
-116.6,0,0,0,1617758912.566
-115.8,0,0,0,1617760712.36
-114.8,0,0,0,1617762512.163
-114.2,0,0,0,1617764311.934
-114,0,0,0,1617766111.695
-113.2,0,0,0,1617767911.484
-113.2,0,0,0,1617769711.264
-113.2,0,0,0,1617771511.048
-114,0,0,0,1617773310.844
-115.4,0,0,0,1617775110.622
-117.4,0,0,0,1617776910.406
-118.6,0,0,0,1617780509.993
-118.2,0,0,0,1617782309.775
-117.8,0,0,0,1617784109.553
-118.2,0,0,0,1617785909.343
-118.4,0,0,0,1617787709.145
-118.4,0,0,0,1617789508.911
-118.6,0,0,0,1617791308.703
-118.4,0,0,0,1617793108.488
-118.6,0,0,0,1617794908.279
-119,0,0,0,1617796708.058
-118.8,0,0,0,1617798507.847
-119.2,0,0,0,1617802107.416
-119.2,0,0,0,1617803907.204
-119,0,0,0,1617805707.001
-119.2,0,0,0,1617807506.776
-118.8,0,0,0,1617809306.559
-119.2,0,0,0,1617811106.337
-119.2,0,0,0,1617812906.13
-119.2,0,0,0,1617814705.914
-119.8,0,0,0,1617816505.692
-120,0,0,0,1617818305.482
-120.6,0,0,0,1617820105.278
-121,0,0,0,1617821905.047
-121,0,0,0,1617823704.837
-120.8,0,0,0,1617825504.643
-121,0,0,0,1617827304.405
-120.6,0,0,0,1617829104.189
-120.2,0,0,0,1617830903.991
-120,0,0,0,1617832703.754
-120,0,0,0,1617834503.564
-118.2,0,0,0,1617836303.338
-116,0,0,0,1617838103.13
-114.6,0,0,0,1617839902.947
-113.2,0,0,0,1617841702.723
-112,0,0,0,1617843502.497
-111.8,0,0,0,1617845302.257
-112.2,0,0,0,1617847102.067
-113.4,0,0,0,1617848901.837
-114.6,0,0,0,1617850701.622
-115.4,0,0,0,1617852501.427
-116.6,0,0,0,1617854301.195
-117.2,0,0,0,1617856100.982
-117.8,0,0,0,1617857900.787
-117.6,0,0,0,1617859700.559
-118,0,0,0,1617861500.351
-115.2,0,0,0,1617863300.135
-114,0,0,0,1617865099.916
-118.4,0,0,0,1617866899.711
-117.8,0,0,0,1617868699.511
-117.8,0,0,0,1617870499.295
-117.8,0,0,0,1617872299.057
-118,0,0,0,1617874098.855
-118.4,0,0,0,1617875898.636
-118.6,0,0,0,1617877698.426
-118.6,0,0,0,1617879498.216
-118.6,0,0,0,1617881297.996
-118.6,0,0,0,1617883097.793
-118.8,0,0,0,1617884897.576
-117.8,0,0,0,1617886697.361
-118.6,0,0,0,1617888497.164
-118.6,0,0,0,1617890296.923
-119,0,0,0,1617892096.722
-118.6,0,0,0,1617893896.505
-118.6,0,0,0,1617895696.288
-118.4,0,0,0,1617897496.072
-118.4,0,0,0,1617899295.857
-118.8,0,0,0,1617901095.636
-119.2,0,0,0,1617902895.428
-119.2,0,0,0,1617904695.214
-119,0,0,0,1617906494.992
-119.2,0,0,0,1617908294.823
-119.6,0,0,0,1617910094.568
-119.8,0,0,0,1617911894.354
-119.6,0,0,0,1617913694.131
-120.2,0,0,0,1617917293.704
-119.8,0,0,0,1617919093.495
-120,0,0,0,1617920893.297
-120,0,0,0,1617922693.061
-120.6,0,0,0,1617924492.855
-120.4,0,0,0,1617928092.431
-119.4,0,0,0,1617931691.981
-120.4,0,0,0,1617933491.766
-120.4,0,0,0,1617935291.549
-120.8,0,0,0,1617937091.337
-120.8,0,0,0,1617938891.114
-120.4,0,0,0,1617940690.907
-120.6,0,0,0,1617942490.693
-120,0,0,0,1617944290.468
-120.2,0,0,0,1617946090.261
-119.4,0,0,0,1617947890.046
-119.4,0,0,0,1617949689.849
-119.2,0,0,0,1617951489.62
-118.8,0,0,0,1617953289.4
-119,0,0,0,1617955089.186
-119.4,0,0,0,1617956888.98
-119.6,0,0,0,1617958688.767
-119.2,0,0,0,1617962288.358
-119.4,0,0,0,1617964088.118
-121,0,0,0,1617965887.915
-120.6,0,0,0,1617967687.683
-120.8,0,0,0,1617971287.248
-121,0,0,0,1617973087.034
-121.2,0,0,0,1617974886.82
-121,0,0,0,1617976686.603
-121.6,0,0,0,1617978486.384
-121,0,0,0,1617980286.172
-120.8,0,0,0,1617982085.963
-120.8,0,0,0,1617983885.739
-121.2,0,0,0,1617985685.524
-120.6,0,0,0,1617989285.095
-121,0,0,0,1617991084.873
-120.8,0,0,0,1617992884.66
-121,0,0,0,1617994684.454
-120.6,0,0,0,1617996484.234
-121,0,0,0,1617998284.012
-121,0,0,0,1618000083.789
-121.2,0,0,0,1618001883.574
-121.2,0,0,0,1618003683.355
-121.2,0,0,0,1618005483.142
-121.2,0,0,0,1618007282.944
-121,0,0,0,1618009082.715
-121,0,0,0,1618010882.496
-120.8,0,0,0,1618014482.069
-120.8,0,0,0,1618016281.841
-120.6,0,0,0,1618018081.624
-120.2,0,0,0,1618019881.414
-120,0,0,0,1618021681.201
-120.6,0,0,0,1618023480.966
-120.6,0,0,0,1618025280.777
-120,0,0,0,1618027080.562
-120.8,0,0,0,1618028880.327
-120.6,0,0,0,1618030680.123
-120.8,0,0,0,1618032479.895
-120.4,0,0,0,1618034279.702
-119.2,0,0,0,1618036079.48
-119.4,0,0,0,1618037879.251
-119.2,0,0,0,1618039679.036
-119.2,0,0,0,1618041478.812
-119.4,0,0,0,1618043278.608
-119.4,0,0,0,1618045078.4
-119.6,0,0,0,1618046878.185
-119.8,0,0,0,1618048677.972
-119.8,0,0,0,1618050477.74
-119.8,0,0,0,1618052277.526
-119.4,0,0,0,1618055877.11
-119.8,0,0,0,1618057676.937
-120.6,0,0,0,1618059476.661
-120.8,0,0,0,1618061276.445
-120,0,0,0,1618063076.234
-120.4,0,0,0,1618064876.017
-120,0,0,0,1618066675.803
-120.4,0,0,0,1618068475.592
-119.8,0,0,0,1618070275.356
-119.6,0,0,0,1618072075.16
-120.2,0,0,0,1618075674.709
-120,0,0,0,1618077474.494
-120,0,0,0,1618079274.272
-119.8,0,0,0,1618081074.063
-120.2,0,0,0,1618082873.846
-120.2,0,0,0,1618084673.634
-119.8,0,0,0,1618086473.413
-120.8,0,0,0,1618088273.207
-124.2,0,0,0,1618090072.986
-126,0,0,0,1618091872.767
-125.4,0,0,0,1618093672.57
-136.2,0,0,0,1618095472.319
-125,0,0,0,1618097272.148
-123,0,0,0,1618099071.89
-122.8,0,0,0,1618102671.466
-122,0,0,0,1618104471.272
-121.4,0,0,0,1618106271.033
-121.6,0,0,0,1618108070.817
-121.6,0,0,0,1618109870.597
-122.2,0,0,0,1618111670.39
-121,0,0,0,1618113470.172
-121,0,0,0,1618115270.069
-120.6,0,0,0,1618117069.73
-121,0,0,0,1618118869.531
-121,0,0,0,1618120669.298
-121,0,0,0,1618122469.082
-121,0,0,0,1618124268.871
-121.8,0,0,0,1618126068.659
-121.4,0,0,0,1618127868.445
-121.4,0,0,0,1618129668.208
-121.4,0,0,0,1618131468
-121.4,0,0,0,1618133267.789
-121.4,0,0,0,1618135067.572
-120.4,0,0,0,1618136867.357
-121.2,0,0,0,1618138667.145
-120.8,0,0,0,1618140466.927
-122.6,0,0,0,1618142266.703
-121.8,0,0,0,1618144066.489
-123.8,0,0,0,1618145866.283
-123.4,0,0,0,1618147666.054
-123.4,0,0,0,1618149465.84
-123.2,0,0,0,1618151265.623
-123.4,0,0,0,1618153065.417
-123.2,0,0,0,1618154865.187
-123.4,0,0,0,1618156664.976
-122.8,0,0,0,1618158464.788
-122.8,0,0,0,1618160264.546
-123,0,0,0,1618162064.32
-122.8,0,0,0,1618163864.119
-123,0,0,0,1618165663.885
-122.6,0,0,0,1618167463.669
-122.8,0,0,0,1618169263.462
-122.2,0,0,0,1618171063.247
-122.6,0,0,0,1618172863.035
-122.6,0,0,0,1618174662.8
-122.6,0,0,0,1618176462.62
-122.4,0,0,0,1618178262.397
-122.8,0,0,0,1618180062.176
-122,0,0,0,1618181861.979
-122.8,0,0,0,1618183661.85
-122.2,0,0,0,1618185461.519
-122.2,0,0,0,1618187261.322
-122.8,0,0,0,1618189061.109
-122.6,0,0,0,1618190860.863
-122.6,0,0,0,1618194460.453
-123,0,0,0,1618196260.225
-123.4,0,0,0,1618198059.996
-123.4,0,0,0,1618199859.779
-122.8,0,0,0,1618201659.588
-124,0,0,0,1618203459.361
-125,0,0,0,1618205259.126
-126,0,0,0,1618207058.915
-127,0,0,0,1618208858.698
-127.4,0,0,0,1618210658.5
-129,0,0,0,1618212458.271
-130.2,0,0,0,1618214258.042
-131.2,0,0,0,1618216057.846
-133,0,0,0,1618217857.621
-134,0,0,0,1618219657.406
-134.2,0,0,0,1618221457.191
-133.6,0,0,0,1618223256.967
-133.8,0,0,0,1618225056.757
-134.2,0,0,0,1618226856.531
-137,0,0,0,1618228656.325
-134.6,0,0,0,1618230456.1
-134.8,0,0,0,1618232255.893
-137.4,0,0,0,1618234055.663
-135,0,0,0,1618235855.456
-134,0,0,0,1618237655.231
-134,0,0,0,1618239455.021
-134.4,0,0,0,1618241254.794
-135.6,0,0,0,1618243054.587
-135.2,0,0,0,1618246654.112
-132.4,0,0,0,1618250253.673
-133,0,0,0,1618252053.449
-132.4,0,0,0,1618255653.055
-133.2,0,0,0,1618261052.368
-133.2,0,0,0,1618262852.148
-133.2,0,0,0,1618264651.92
-133.4,0,0,0,1618266451.738
-133.2,0,0,0,1618268251.524
-133.8,0,0,0,1618270051.277
-133,0,0,0,1618271851.094
-133,0,0,0,1618273650.845
-133.2,0,0,0,1618275450.642
-133.8,0,0,0,1618277250.423
-133.8,0,0,0,1618279050.2
-134.2,0,0,0,1618282649.777
-134.6,0,0,0,1618284449.54
-135,0,0,0,1618286249.332
-135.4,0,0,0,1618288049.121
-134.8,0,0,0,1618291648.685
-135,0,0,0,1618293448.463
-135,0,0,0,1618295248.247
-135.2,0,0,0,1618297048.03
-134.8,0,0,0,1618298847.817
-135.6,0,0,0,1618302447.393
-135,0,0,0,1618304247.166
-134.6,0,0,0,1618306046.944
-135.2,0,0,0,1618307846.743
-135,0,0,0,1618309646.54
-134.6,0,0,0,1618311446.309
-134.2,0,0,0,1618313246.074
-135.2,0,0,0,1618315045.865
-134.8,0,0,0,1618316845.657
-135,0,0,0,1618318645.442
-135,0,0,0,1618320445.216
-135,0,0,0,1618322245.003
-134.4,0,0,0,1618324044.79
-134.4,0,0,0,1618325844.571
-134,0,0,0,1618327644.359
-133.2,0,0,0,1618329444.136
-133.2,0,0,0,1618331243.928
-133,0,0,0,1618333043.701
-133,0,0,0,1618334843.495
-132.8,0,0,0,1618336643.264
-132.6,0,0,0,1618338443.046
-133,0,0,0,1618340242.846
-132.2,0,0,0,1618342042.621
-132.2,0,0,0,1618343842.402
-132.2,0,0,0,1618345642.191
-132,0,0,0,1618347441.981
-131.8,0,0,0,1618349241.764
-132.2,0,0,0,1618351041.54
-132,0,0,0,1618352841.686
-132.4,0,0,0,1618354641.156
-131.8,0,0,0,1618356440.888
-131.8,0,0,0,1618358240.674
-132,0,0,0,1618360040.461
-131.8,0,0,0,1618361840.278
-131.8,0,0,0,1618363640.023
-131.8,0,0,0,1618365439.827
-131.2,0,0,0,1618367239.593
-131.6,0,0,0,1618369039.388
-131.2,0,0,0,1618370839.17
-131.4,0,0,0,1618372638.944
-131.4,0,0,0,1618374438.729
-131.2,0,0,0,1618376238.552
-131.4,0,0,0,1618378038.304
-131.4,0,0,0,1618379838.083
-132.4,0,0,0,1618381637.887
-132.4,0,0,0,1618383437.662
-132.6,0,0,0,1618385237.445
-133,0,0,0,1618387037.239
-133.2,0,0,0,1618388837.008
-132.8,0,0,0,1618390636.813
-133.6,0,0,0,1618392436.578
-133,0,0,0,1618394236.372
-133.2,0,0,0,1618396036.174
-133,0,0,0,1618397835.935
-132.6,0,0,0,1618399635.718
-132.6,0,0,0,1618401435.512
-132,0,0,0,1618403235.31
-131.4,0,0,0,1618405035.067
-131.4,0,0,0,1618406834.865
-131,0,0,0,1618408634.647
-131.6,0,0,0,1618410434.421
-131.2,0,0,0,1618412234.212
-131,0,0,0,1618414033.999
-130.6,0,0,0,1618415833.769
-130.8,0,0,0,1618417633.561
-130.4,0,0,0,1618419433.351
-130,0,0,0,1618421233.123
-129.4,0,0,0,1618423032.91
-129.8,0,0,0,1618424832.69
-129.8,0,0,0,1618426632.499
-130,0,0,0,1618428432.273
-129.8,0,0,0,1618430232.034
-129.4,0,0,0,1618432031.833
-129.8,0,0,0,1618433831.605
-129.2,0,0,0,1618435631.398
-129,0,0,0,1618437431.181
-129.2,0,0,0,1618439230.989
-128.8,0,0,0,1618441030.745
-129,0,0,0,1618444630.339
-128.8,0,0,0,1618446430.11
-128.8,0,0,0,1618448229.883
-128.6,0,0,0,1618450029.672
-128.4,0,0,0,1618451829.455
-128.4,0,0,0,1618453629.234
-128.4,0,0,0,1618455429.04
-128.4,0,0,0,1618457228.886
-128.8,0,0,0,1618459028.611
-128.6,0,0,0,1618460828.383
-128.8,0,0,0,1618462628.187
-128.8,0,0,0,1618464427.944
-128.4,0,0,0,1618466227.731
-129.2,0,0,0,1618468027.541
-128.6,0,0,0,1618469827.297
-129.2,0,0,0,1618471627.105
-129.2,0,0,0,1618473426.883
